myday;pm25;pm10;tmp;rh;rain;radsolar;co2;pressure;ws;no2;co;so2;o3
2023-07-17;5,487430987;11,55912655;15,07310606;67,76404438;0,050800121;168,1796498;;564,35;1,953672596;14,92703752;0,527133223;2,243254776;14,22462587
2023-07-18;5,04489963;12,02689624;14,98522727;63,1840625;0,004861111;180,2430556;;565,3083333;2,365151515;13,00234502;0,41374771;2,241315956;17,73820486
2023-07-19;5,665674603;13,10443341;13,88143939;65,67130208;0,036458333;93,34722222;;565,8666667;2,139393939;14,03339983;0,479085497;1,862613824;15,86154355
2023-07-20;3,459375;8,946535228;15,23106061;60,81921875;0,008333333;156,5902778;;565,1833333;2,464393939;7,596733475;0,324401279;1,5446474;20,58875745
2023-07-21;4,565625;10,55092721;14,53333333;69,30828125;0,045138889;121,5555556;;564,45;2,105681818;12,52486613;0,471588963;1,677023913;14,34393241
2023-07-22;5,436458333;11,0855496;14,06098485;66,184375;0,026041667;121,7152778;;564,7;2,2125;12,74903008;0,447111894;1,679550408;19,50796448
2023-07-23;5,139236111;10,44346552;15,00719697;65,99552083;0,009722222;126,8402778;;565,3;1,753787879;11,40301549;0,421114495;1,941111209;19,00637066
2023-07-24;5,905555556;15,46111792;15,525;66,03717391;0,008333333;145,9230072;;565,1144928;1,861050725;15,44028773;0,590541756;2,119742965;13,03324325
2023-07-25;11,0979798;26,43635345;15,26136364;68,0084375;0,060069444;118,4375;;564,4583333;1,51969697;19,4434316;0,704390502;2,56210734;11,12557248
2023-07-26;21,11086525;40,63318135;15,77765152;68,30317708;0,072348485;130,8472222;;563,95;1,427272727;26,70393343;0,843359686;3,528943821;15,55298136
2023-07-27;9,204378019;18,58120169;15,6451581;67,19692482;0,147299078;147,6074879;;564,4318841;1,618955863;16,90673313;0,656090986;2,167360564;10,13359401
2023-07-28;10,42125653;27,02575758;15,67272727;63,8975;0,01969697;143,1736111;;565,1416667;1,820075758;15,25446976;0,600313344;3,454383788;11,73097769
2023-07-29;5,705448718;15,67424285;15,87727273;62,84098958;0,021969697;177,0972222;;565,0166667;2,161363636;11,62920355;0,416235465;2,031640703;17,55953883
2023-07-30;6,259169454;11,91423874;14,59128788;69,511875;0,03219697;149,0208333;;565,05;2,109848485;11,05499703;0,417825667;2,319472032;17,4389475
2023-07-31;7,613433668;15,53762506;14,13409091;69,53211623;0,061458333;115,9700292;;565,2995614;2,198624402;13,97726016;0,482708809;1,726911429;16,02290457
2023-08-01;7,590064103;15,04838422;13,81287879;68,51796875;0,099652778;128,2152778;;565,9333333;2,05;16,56950857;0,481877405;2,021708407;23,06361513
2023-08-02;9,570384615;21,93021819;14,59015152;64,96421875;0,044097222;109,5625;;565,6833333;1,640530303;18,78632847;0,520695867;2,487504662;18,41499779
2023-08-03;9,338272145;21,08376352;14,64204545;66,55296875;0,041470411;146,875;;565,2666667;1,659469697;19,45476784;0,550607564;2,207425041;16,73071196
2023-08-04;11,8106352;27,96487762;15,26590909;60,42864583;0,006944444;144,0069444;;564,9916667;1,901136364;20,21117388;0,582100484;3,089764459;18,35931669
2023-08-05;9,385953177;19,88441764;15,57159091;65,70979167;0,148263889;174,9166667;;564,95;1,810606061;17,72667717;0,543054103;2,360428657;17,39105624
2023-08-06;6,859963768;12,90338559;15,08560606;70,801875;0,056597222;123,3263889;;564,9;1,681818182;13,98237292;0,430149736;4,049465103;15,12381348
2023-08-07;6,500320513;11,91928778;15,15113636;69,30078125;0,039930556;181,125;;565,4833333;1,992424242;12,03449995;0,384431418;2,780932016;15,78994049
2023-08-08;9,124276629;21,16601785;15,44166667;56,82841383;0,001041667;198,3017677;;565,6878788;2,143285124;16,21578624;0,477980751;2,445579763;22,41673364
2023-08-09;11,88525641;25,80971251;14,25909091;66,47557292;0,097916667;115,0069444;;565,3083333;1,508712121;22,50481197;0,657572242;2,717852816;16,62981763
2023-08-10;19,70544872;41,73232619;15,06856061;66,49864583;0,019097222;139,7430556;;564,675;1,510984848;27,80219054;0,779705125;4,170919973;19,89922892
2023-08-11;9,148031136;19,7909481;14,56818182;69,88828125;0,122569444;127,9513889;;564,6083333;1,757575758;19,55206819;0,593241778;2,581610129;14,41626811
2023-08-12;10,24807692;25,38973563;14,82992424;63,430625;0,026041667;141;;564,2666667;1,75;19,16442945;0,610399172;2,525058431;17,12689713
2023-08-13;6,516485507;13,19844201;14,56893939;60,3459375;0,002083333;121,8263889;;564,0833333;2,002525253;13,76606909;0,394225619;2,404640151;24,95892546
2023-08-14;13,61946731;30,12915932;15,22840909;64,31;0,131944444;132,0051329;;563,8195652;1,56968599;19,71717516;0,5865557;2,648936121;17,17784053
2023-08-15;8,719184982;19,94269481;14,9905303;65,77838542;0,028819444;136,0486111;;563,7083333;1,655555556;17,8870755;0,530094496;2,956366714;15,13564434
2023-08-16;11,88500937;27,25299477;15,76780303;62,080625;0;166,6736111;;563,6666667;1,74537037;16,59683364;0,56483341;3,446794922;14,31836721
2023-08-17;12,63076923;29,10036789;16,66363636;64,46432292;0,038438735;201,4166667;;563,8333333;1,6125;19,92192189;0,678486336;3,654601008;12,4356156
2023-08-18;27,15507373;53,06257525;15,23825758;71,92588542;0,23280303;109,6111111;;563,325;1,311388889;34,0810965;1,039318229;4,136329785;15,25913126
2023-08-19;29,11923077;49,86122845;16,43143939;71,85609375;0,043560606;126,3680556;;562,5833333;1,465740741;28,48838657;0,835651335;3,085220598;20,28785999
2023-08-20;14,62660256;23,1505582;15,88522727;74,11901042;0,704166667;129,7708333;;562,475;1,614351852;19,84657852;0,512045157;2,187075732;24,6391924
2023-08-21;10,06987179;16,68984885;15,95643939;73,53161458;0,391666667;135,6736111;;562,3583333;1,401642157;16,8727374;0,479446009;1,911130637;17,75641869
2023-08-22;9,676009679;18,62147966;15,25492424;64,81822917;0,121590909;178,5069444;;562,875;2,130357143;15,17950476;0,49593811;1,73647275;17,76887643
2023-08-23;10,26192738;24,02642805;16,35871212;50,84385417;0,003409091;240,7361111;;563,3583333;2,090151515;17,60827705;0,455968994;2,567193149;26,31910574
2023-08-24;11,12628205;24,56206498;15,59886364;56,37165761;0,000378788;170,151872;;564,2315217;2,0972256;16,50630702;0,398166555;3,072794485;23,7007466
2023-08-25;12,77115385;26,20883817;15,37575758;58,55354167;0,019318182;174,8263889;;564,5833333;1,920454545;20,11554556;0,516500237;2,497697829;21,56661934
2023-08-26;14,21602564;32,25507964;15,33674242;54,68229167;0;250,0208333;;564,2333333;2,109090909;19,97249414;0,575074995;3,302885397;26,73550482
2023-08-27;11,64982264;23,37833905;15,89431818;53,34739583;0;235,1388889;;564,275;2,068939394;16,5205868;0,432824167;4,038893731;31,36037228
2023-08-28;11,75734392;24,34353049;15,49334416;56,61820008;0;158,1064214;;565,0820911;2,123237813;16,52549452;0,44873259;3,005603622;30,3973319
2023-08-29;12,87496453;29,02583639;15,94090909;56,32703125;0;165,4444444;;565,225;1,96969697;19,59927302;0,514538169;5,851831514;21,64690734
2023-08-30;11,31749519;24,59109278;15,57537879;57,60390625;0;167,7013889;;565,0833333;2,270075758;16,68449352;0,45320767;2,494965531;23,27542524
2023-08-31;12,29712932;26,09302258;15,85643939;54,38182292;0;191,0625;;564,6833333;2,226515152;16,69973196;0,434992625;2,124593072;28,35366582
2023-09-01;13,72339744;30,69922575;16,0344697;56,24223958;0;202,6944444;;564,6416667;2,002272727;19,43726037;0,526350693;3,309098793;23,78135159
2023-09-02;17,93237179;35,71144473;15,28409091;64,69567708;0,20625;134,8055556;;563,9166667;1,495454545;27,35579299;0,75549068;3,739798451;21,654051
2023-09-03;13,6184922;24,35079319;15,66287879;63,88973958;0,001041667;116,8958333;;563,925;1,435227273;19,95695699;0,53734383;2,549705911;21,49252275
2023-09-04;7,193465909;16,90388329;15,35530303;62,37598958;0,028819444;149,5069444;;564,4833333;1,966666667;18,60193385;0,455945583;2,064728022;24,27279139
2023-09-05;8,920744207;18,69972875;15,12954545;60,91380208;0,001736111;162,6944444;;564,7916667;2,131439394;17,38408273;0,46535789;1,919327832;23,02363449
2023-09-06;8,758423164;19,44939668;15,82159091;54,41525095;0,003819444;214,4362374;;564,6356061;2,159090909;16,74809047;0,419501437;2,587802045;28,34297041
2023-09-07;11,20878788;25,33034193;14,94280303;60,94645833;0,000347222;97,04861111;;563,925;1,718181818;21,39973238;0,532648648;3,572658263;21,33830494
2023-09-08;13,97594697;30,23135522;14,37427686;62,7452983;0;126,844697;;563,869697;1,652961433;25,82878204;0,713682815;4,508544016;20,27598419
2023-09-09;10,60416667;23,43108243;15,14431818;63,32604167;0;153,2708333;;563,8833333;2,046590909;18,42278218;0,552089343;3,096281849;21,95238522
2023-09-10;7,939015152;15,71850379;15,39469697;65,43401042;0,328125;130,4930556;;564,4333333;1,748863636;14,69971768;0,435860008;3,382693097;22,50423977
2023-09-11;6,790793808;15,83115981;15,51363636;60,4173981;0,012152778;211,6144324;;564,5423913;2,011890646;17,98426401;0,536197376;2,648597866;22,51339103
2023-09-12;16,39184998;35,2193561;14,70757576;61,79333333;0;142,9652778;;564,1916667;1,574621212;24,48289909;0,73585168;5,116981531;13,63640983
2023-09-13;15,58541667;36,29216565;15,92121212;59,88005208;0,000347222;198,5416667;;564,0666667;1,715416667;20,99455824;0,687599604;4,387397859;15,55743553
2023-09-14;10,79051365;20,99341857;15,50492424;63,70015625;0,036111111;147,9722222;;564,1583333;1,900416667;16,56056362;0,488047558;3,143022032;19,5237514
2023-09-15;9,938057414;18,11292702;15,03861989;57,53501132;0,012247475;165,0003019;;564,3416667;2,07891469;17,06751359;0,46629227;2,625418552;28,19214009
2023-09-16;14,42692308;28,91701818;14,98257576;57,14765625;0;145,1111111;;564,025;1,7425;22,78773808;0,616203411;5,114753999;22,59551009
2023-09-17;11,94455128;20,93497469;14,42007576;65,03802083;0,009027778;101,2152778;;564,375;1,5225;18,21580276;0,525561877;3,596762698;21,79788131
2023-09-18;14,65192308;25,24478685;14,82916667;61,53208333;0,005555556;107,9097222;;564,025;1,84;18,96086011;0,54553234;2,393863728;28,0926933
2023-09-19;15,33209309;26,73781636;14,39318182;60,55817708;0;126,2430556;;564,2166667;2,0725;19,65954192;0,501449569;2,800354764;27,11348583
2023-09-20;20,39735149;40,44240625;13,15037879;63,3431635;0;110,5999396;;564,1648551;1,505108696;27,6002491;0,803443452;4,120425543;17,56194024
2023-09-21;18,11027035;36,82783407;15,55265152;58,35597826;0;207,2113527;;564,0047101;1,76923913;23,36609541;0,543451653;3,8946992;23,44695327
2023-09-22;21,86698718;44,38264507;15,44015152;65,19828125;1,022222222;183,6805556;;563,3916667;1,445833333;30,79751046;0,817524061;6,006878704;21,59772702
2023-09-23;16,48988294;26,60598273;15,7719697;69,96145833;0,266319444;168,1041667;;563,2916667;1,552916667;28,69769553;0,7180455;2,885784515;24,86354851
2023-09-24;7,496932234;14,4049947;16,46742424;61,58369792;0,005902778;196,0416667;;563,8583333;2,154166667;11,18401496;0,391076192;2,100334721;35,3097898
2023-09-25;8,627733786;20,3015618;15,93825758;61,63432292;0;149,7222222;;564,5416667;1,844583333;17,79118354;0,566200975;2,470135777;23,6388852
2023-09-26;18,5478022;41,6886339;16,05665584;64,61463542;0,007638889;187,1597222;;564,45;1,445892857;27,94271053;0,798419858;4,758203137;18,76194123
2023-09-27;24,9594697;51,08521895;15,33560606;67,05713542;0,175;140,3333333;;563,8833333;1,321666667;33,08248475;0,879960559;4,769010587;22,02810804
2023-09-28;22,90921126;43,71115385;15,80227273;67,50717391;0,330902778;155,865942;;563,1387681;1,456757246;28,39247448;0,780530082;3,444527737;19,76443813
2023-09-29;16,94816434;34,51108442;15,39962121;63,40239583;0,000694444;151,9097222;;563,6166667;1,8625;23,96299991;0,69690618;2,887693741;19,72180674
2023-09-30;15,97467949;32,47562932;16,72310606;59,49583333;0,010416667;202,4722222;;563,825;1,64875;21,94560529;0,641646648;3,959862339;22,90339268
2023-10-01;11,06442308;19,15471373;16,07954545;62,37557292;0,025;123,9652778;;563,925;1,71125;18,67696928;0,525561877;2,615231424;27,64293277
2023-10-02;20,82532051;40,1536728;15,21363636;69,016875;0,405555556;147,2013889;;563,0666667;1,385833333;33,93361598;1,020265657;3,797153543;19,81713189
2023-10-03;17,64941725;36,02913498;16,07727273;67,09040987;0,065625;174,9746377;;562,9115942;1,617789855;25,61534831;0,683717871;4,148505153;20,57978082
2023-10-04;18,99827202;38,87387335;16,20037879;64,88885417;0,005555556;170,2152778;;563,6583333;1,6675;27,39486862;0,676301779;15,55615808;23,64896642
2023-10-05;23,23142546;48,88749362;15,42462121;65,30276042;0,472569444;152,9583333;;564,3416667;1,764166667;31,29957011;0,745284798;9,027688075;27,92118513
2023-10-06;26,51622992;43,5542501;15,11931818;74,21515625;0,15;98,09027778;;564,8083333;1,133333333;40,33242612;1,005007885;2,475788914;20,09689926
2023-10-07;20,45868056;38,38262424;16,3344697;67,07083333;0,244791667;197,8263889;;564,225;1,615;24,96641875;0,756936319;3,168906994;16,54317233
2023-10-08;12,64444444;19,25455356;16,27537879;64,74119792;0;122,75;;564,3083333;1,645833333;15,53174306;0,454797872;3,735543551;19,51909419
2023-10-09;15,46280024;29,7482078;16,28030303;66,14052083;0,832638889;172,1388889;;564,3416667;1,772916667;21,80721551;0,611452558;3,33975081;18,36233947
2023-10-10;11,35;19,00147792;15,77537879;66,6903125;0,038888889;148,8680556;;564,2833333;1,87375;19,39774193;0,501708841;2,053173141;23,12499234
2023-10-11;14,8898044;29,50044962;16,10492424;58,82972064;0;155,6969697;;563,8787879;1,824166667;20,84815841;0,533013874;3,49896929;28,77529188
2023-10-12;16,75512821;32,81636046;16,26098485;58,18755208;0,012847222;224,9305556;;563,75;1,83;24,00186462;0,652812634;3,644435059;25,75055406
2023-10-13;17,80608974;34,96057692;16,15340909;61,83526042;0,10625;157,3402778;;563,8333333;1,648333333;23,48968129;0,685196508;7,364531688;22,24533431
2023-10-14;12,94251672;26,22773893;15,16515152;63,16713542;0;114,8888889;;564,5166667;1,707083333;20,23250978;0,546234507;6,297316801;25,54843335
2023-10-15;11,20032051;19,67050691;15,15757576;61,06536458;0,010069444;176,0486111;;564,4833333;1,79875;17,97791149;0,476663154;3,595439189;25,20660185
2023-10-16;14,51121795;26,07203347;14,98825758;66,42171875;0,118402778;150,4305556;;564,3166667;1,45125;19,58657791;0,52754963;6,010128697;23,98912039
2023-10-17;15,6625;27,46546982;15,17689394;69,04021513;0,252430556;142,8931159;;563,8021739;1,437445652;26,90119852;0,843585062;3,26678408;19,08913099
2023-10-18;13,27135781;25,60373993;16,30492424;59,83619792;0,000347222;170,8194444;;563,6416667;1,714166667;18,78266583;0,496498482;2,193314179;22,43035704
2023-10-19;10,03910256;20,76411901;15,64469697;60,00294508;0;134,1414141;;563,9916667;1,944166667;16,7870626;0,495907431;2,208773034;25,01818697
2023-10-20;20,00962451;43,30469748;14,64280303;65,4646875;0;134,9861111;;563,9416667;1,54125;26,99723392;0,855263935;3,74949707;16,50211215
2023-10-21;23,44166667;50,2672619;14,95075758;68,64307292;0;125,1597222;;564,1083333;1,497083333;27,7027962;0,854654253;3,383109203;16,62500832
2023-10-22;21,13928372;39,25979021;14,85833333;71,35447917;0,126041667;77,26388889;;564,2166667;1,2075;27,01315457;0,711687834;4,882693668;14,67106201
2023-10-23;16,57736014;34,40435667;16,59431818;64,85661458;0,111458333;161,6944444;;563,925;1,386666667;27,42050675;0,745449411;5,4209473;18,79786762
2023-10-24;19,77412367;41,87180627;15,63219697;68,03161458;0,003472222;135,3620169;;563,7184783;1,441992754;29,02798088;0,762258334;4,889939418;16,07424348
2023-10-25;20,86673327;46,73172595;15,53068182;67,58963542;0,012152778;138,1458333;;563,225;1,450416667;32,54543405;0,853523827;3,662346079;18,74498129
2023-10-26;26,81442308;48,1291806;15,25378788;73,49317708;0,184027778;80,77083333;;562,7666667;1,171666667;38,28538961;0,845192549;5,058842131;19,79610808
2023-10-27;14,53475474;27,29234443;15,38674242;71,49796875;0,023611111;107,9722222;;563,0166667;1,187083333;26,24176614;0,643915672;2,953716521;16,8710257
2023-10-28;11,69166667;20,93362204;15,16325758;75,69380208;0,4875;86,56944444;;563,0666667;1,325833333;23,22772909;0,553390418;2,283740612;13,27278907
2023-10-29;11,82211538;21,15264544;15,12310606;74,24682292;0,306944444;117,5833333;;563,2333333;1,144166667;18,38887324;0,580423858;2,221967336;13,34126978
2023-10-30;25,85544872;46,49618298;15,02272727;76,62546875;0,219791667;98,94444444;;563,2083333;1,0325;31,11486785;0,905544773;3,731028713;9,279928824
2023-10-31;24,78974359;46,26266722;15,298139;75,47744792;0,401222826;116,2569444;;563,2;1,206666667;32,82717634;0,835007083;3,786537714;14,32778387
2023-11-01;16,25938286;29,85728109;15,48825758;74,02849638;0,585763889;115,5096618;;563,0380435;1,193804348;28,95741114;0,647948195;2,402182103;19,46387286
2023-11-02;22,91563545;35,27665856;14,55340909;78,95005208;0,510416667;66,3125;;563,0083333;0,995;37,88646824;0,922714914;3,260871704;10,20566633
2023-11-03;27,20716276;44,54258278;15,16628788;76,70041667;0,203819444;84,68055556;;562,6833333;1,127083333;36,40820015;0,871341007;3,300348071;12,1981266
2023-11-04;15,4150641;26,54777194;14,78219697;76,09114583;0,214236111;91,32638889;;563,0416667;1,23625;26,36602209;0,728312676;2,957792424;13,20880991
2023-11-05;17,77884615;34,21964883;15,66590909;70,39057292;0,012847222;112,1388889;;562,9583333;1,379583333;21,82965579;0,623359321;2,790714951;20,08721621
2023-11-06;14,02339744;24,58076127;15,26856061;75,4071875;0,232638889;97,02777778;;563,5083333;1,246666667;19,33376812;0,529139832;1,957266042;16,46234547
2023-11-07;12,06200128;26,43120561;16,3125;66,80938859;0,036597222;173,0555556;;563,8778986;1,67673913;21,19035342;0,596476282;2,194658352;17,9068556
2023-11-08;13,39761905;32,10809336;16,69318182;65,42244792;0,000694444;169,3055556;;563,65;1,6375;20,42419693;0,629482408;2,778912761;15,71387143
2023-11-09;11,68780166;26,54100157;16,50447658;62,05997509;0,001388889;124,7161836;;563,3398551;1,54125;17,18447728;0,559111689;3,314410647;17,2012142
2023-11-10;9,49499667;21,46014692;16,1530303;63,33541667;0,008680556;125,5069444;;563,125;1,588333333;17,33858814;0,523054008;2,485135029;19,21274257
2023-11-11;8,935897436;20,35625123;16,22007576;62,02552083;0;120,0902778;;562,9916667;1,472916667;16,55015455;0,496143133;2,732259354;17,89793167
2023-11-12;9,7125;18,70228739;16,21780303;68,46552083;0,037152778;137,9722222;;563,075;1,559166667;15,98759892;0,483421514;2,810081556;14,47919513
2023-11-13;9,674358974;20,3930614;16,56325758;65,82307292;0,000347222;150,1319444;;563,125;1,44375;14,07507971;0,484216616;2,673767431;15,92413245
2023-11-14;10,09309187;23,74703684;17,2719697;61,200625;0;172,0625;;562,8916667;1,730416667;14,49341196;0,553895763;2,940727943;13,87683568
2023-11-15;11,39808072;29,02811554;16,79028926;62,7116747;0,000347222;140,5501208;;563,2110672;1,57979249;17,49104935;0,586490825;2,849487936;13,87632711
2023-11-16;12,70673077;28,09724545;16,71742424;55,9325;0,009027778;226,4861111;;563,575;2,0075;17,1427696;0,509017656;3,725270234;20,55939252
2023-11-17;18,53097066;37,91725195;16,59318182;57,108125;0;228,9375;;563,6083333;1,757083333;21,64225613;0,641009176;5,004624677;20,87197944
2023-11-18;18,15830546;37,79750557;16,41174242;60,7940625;0;125,5;;564,175;1,584583333;25,79459618;0,620576467;8,603200885;19,11722109
2023-11-19;16,43333333;28,67662193;15,27840909;74,75578125;0,276388889;94,52083333;;564,5166667;1,21125;22,52146651;0,600698938;2,703094171;14,31795132
2023-11-20;16,85937052;32,25596233;15,16519743;76,28914457;0,065088384;94,71759259;;563,8219697;1,316255981;22,01307945;0,780096969;2,838246202;8,258077463
2023-11-21;20,49285824;43,18147773;15,77575758;70,748125;0,002148033;130,8402778;;563,2583333;1,44875;23,10533317;0,702837787;2,803467009;18,44892376
2023-11-22;23,53205128;46,93496576;15,41702449;70,98675436;0,086624396;137,9353865;;563,2322464;1,395223979;25,554369;0,771300219;3,307868585;15,27015257
2023-11-23;30,28244147;55,36576087;14,87069559;72,34254735;0,171243687;125,1180556;;563,6257576;1,310227273;30,57166239;1,096370667;3,91370773;14,39170349
2023-11-24;17,96850613;36,86208414;14,93484848;62,74786458;0,000347222;89,04861111;;564,2833333;1,52125;20,87859381;0,628374575;2,576292616;12,13647101
2023-11-25;17,11642977;35,03273158;15,35795455;63,82333333;0,025347222;105,5902778;;564,0416667;1,297916667;21,59343471;0,664704582;2,660596782;18,20414163
2023-11-26;9,64775641;17,91846285;15,37348485;60,90052083;0,000347222;153,9375;;563,7333333;1,7475;13,40460929;0,457580726;1,733610112;16,21733897
2023-11-27;6,907051282;14,4873262;15,91363636;61,47489583;0,005555556;117,3333333;;563,775;1,80875;10,87468166;0,419926108;1,836172508;15,32155215
2023-11-28;7,86474359;19,43733807;15,30943526;61,39204772;0,02405754;149,5307971;;563,9051054;1,714145257;15,28641029;0,517225293;1,690847665;14,14190016
2023-11-29;15,90764652;38,19227982;14,52954545;63,36010417;0;108,8541667;;563,6416667;1,437055336;21,81029164;0,765946642;3,215314962;12,75823495
2023-11-30;25,67593367;51,41574693;14,30433136;66,72723732;0,000362319;126,8913043;;563,3083333;1,37528711;25,90908885;0,798272152;4,956771077;17,90161574
2023-12-01;16,30402098;35,02764618;14,77916667;56,99901989;0,000694444;211,5517677;;563,619697;1,757704545;20,37465069;0,712555217;4,209140502;13,90725558
2023-12-02;18,79487179;40,7;14,75037879;61,0659375;0,000347222;206,0069444;;563,425;1,7025;21,56780818;0,759393904;6,028193539;15,94208356
2023-12-03;16,74423077;34,47447162;15,75037879;62,43692708;0;185,3125;;563,3166667;1,727083333;16,69028664;0,583315135;6,083428998;22,16159936
2023-12-04;15,7997479;33,26708853;15,67179752;60,03706439;0;199,7342172;;563,2386364;1,927109684;19,81920592;0,642716555;5,153840744;16,26559208
2023-12-05;15,97307692;28,92666063;14,75681818;61,0934375;0,001736111;164;;563,4416667;1,8175;19,98276403;0,65302746;5,567635469;14,39050628
2023-12-06;13,80083612;29,57529762;14,69128788;59,48925045;0;155,3925121;;563,2648551;1,778333333;19,57944825;0,680502897;3,584314059;14,0972847
2023-12-07;26,10752508;52,38823589;14,85;65,7475;0,056944444;143,8541667;;563,3666667;1,478333333;30,29503461;0,882164754;5,190735423;21,44116781
2023-12-08;15,5974359;24,6450387;15,4469697;61,04203125;0;161,9166667;;563,6666667;1,721666667;14,30291537;0,48063866;2,730463618;20,97501774
2023-12-09;8,568589744;15,89089646;15,90568182;65,2909375;0,003472222;107,5694444;;563,475;1,658333333;13,10913287;0,479843559;2,770084367;15,14921502
2023-12-10;7,004166667;12,30355735;15,48863636;67,27192708;0,022222222;126,5347222;;563,0333333;1,607916667;13,72365255;0,48063866;3,758897003;13,41681396
2023-12-11;10,53098291;25,22247408;15,98598485;63,23392992;0,000378788;111,3320707;;562,769697;1,429393939;17,70889298;0,645489637;4,134530364;10,9048594
2023-12-12;11,58957039;29,24979097;16,23712121;58,32578125;0;203,8819444;;562,9166667;1,809166667;17,83687922;0,625173104;3,86016209;12,60633064
2023-12-13;16,64852904;39,72757339;15,8437747;62,45508605;0;179,8140097;;562,475;1,518949275;21,83166125;0,719742105;6,620025744;13,45980947
2023-12-14;28,59315239;56,49751951;16,16969697;66,70151042;0,044444444;151,9305556;;561,9416667;1,4575;33,2115828;0,869811773;6,605757996;22,4599598
2023-12-15;35,70215201;60,89406608;15,74090909;75,27578125;0,052777778;52,50694444;;562,375;1,199583333;34,15339702;0,904077176;6,969485849;9,532615859
2023-12-16;35,10649387;55,01414244;15,4344697;77,2409375;0,386322464;59,31944444;;563,2;1,038532609;34,17279759;0,978464705;2,893768999;10,42159557
2023-12-17;21,06955128;29,2470083;15,96931818;76,95197917;0,345138889;110,4305556;;563,5416667;1,159583333;25,90350714;0,648368867;2,894342546;16,43655227
2023-12-18;20,88267692;37,68098274;16,29090909;74,325625;0,551736111;135,3333333;;563,0416667;1,431666667;27,091961;0,756472727;2,333942191;21,00370743
2023-12-19;16,69847091;36,75447324;17,07007576;70,60421875;0,124305556;180,3472222;;562,725;1,653333333;24,18828242;0,626023651;2,113456078;18,40319532
2023-12-20;20,11570513;44,35345596;16,57121212;71,21703125;0,000347222;180,9791667;;562,8;1,6675;26,33624737;0,771109861;2,530914227;20,93463143
2023-12-21;27,6625;53,27403846;16,57007576;68,9909375;0,032638889;173,1597222;;563,1166667;1,568333333;28,77390443;0,784678436;3,277752706;24,15849298
2023-12-22;20,96771978;40,4321329;16,62613636;64,13942708;0;150,1736111;;563,45;1,698333333;22,18048251;0,657693236;2,95314945;18,39422713
2023-12-23;24,11832579;43,74055423;16,04090909;65,84734375;0,132638889;155,0763889;;563,8083333;1,525416667;23,66469041;0,745407352;5,752713888;20,96139295
2023-12-24;17,44587049;32,58951532;16,19090909;65,41661458;0,000347222;170,1180556;;563,95;1,604583333;18,30055342;0,611830354;4,738492607;17,98524982
2023-12-25;18,34640468;29,08259672;16,60795455;67,93416667;0,009375;125,5069444;;564,3583333;1,426666667;15,09712665;0,53470554;3,368081683;17,18791644
2023-12-26;14,64239927;32,43202833;16,0230303;71,59763393;0,027083333;88,31845238;;564,3583333;1,264981884;23,60538576;0,719825836;4,042832592;11,73401438
2023-12-27;22,85961538;48,99069499;15,61287879;71,87385417;0,014583333;94,11111111;;564,3166667;1,274583333;30,14592625;0,855131314;4,136553573;14,13362528
2023-12-28;19,4125;35,64257262;15,51515152;74,575625;0,246527778;94,64583333;;564,3833333;1,180416667;27,58634898;0,819196198;2,435805926;13,3089837
2023-12-29;25,02859848;43,95180019;15,77613636;72,18380208;0,034722222;143,6875;;564,8;1,39875;28,46945813;0,754551015;3,609940039;21,07499236
2023-12-30;21,27604167;39,595733;15,72234848;72,21135417;0,070833333;104,1111111;;565,05;1,375416667;24,43119094;0,682594359;2,896890095;19,39504654
2023-12-31;14,83270202;25,31529954;34,78583333;75,821875;1,773484848;127,125;;564,95;1,922222222;17,71278711;2,223102885;1,45830988;15,27763831
2024-01-01;23,81778382;36,1813352;16,50984848;69,01822917;0,000347222;160,1736111;509,6610725;564,2583333;1,413700248;16,79516084;0,685605168;2,932913443;20,27716818
2024-01-02;22,17401709;38,81540615;15,91287879;67,02864583;0;168,8819444;;563,9166667;1,484583333;20,59797932;0,623756872;2,356463072;23,84775152
2024-01-03;22,31081002;44,45077477;15,82575758;66,11557292;0;162,25;;564,0583333;1,489166667;24,11969914;0,684566623;3,171905502;22,14433055
2024-01-04;21,69492754;47,97604895;15,39924242;65,29932292;0;199,4166667;;564,3833333;1,519583333;27,30258438;0,734673486;3,708336234;23,76041209
2024-01-05;22,80673077;45,82231048;15,81780303;65,5909375;0;187,5347222;;564,1;1,57375;24,32077282;0,642498542;3,611068059;27,14955238
2024-01-06;16,6875;33,69611653;16,03522727;50,49515625;0;227,2430556;;563,625;1,6725;21,1790512;0,584001813;6,019193881;21,81815754
2024-01-07;13,41217949;26,48245541;15,25416667;55,35203125;0;209,7569444;;563,65;1,800833333;15,68336723;0,518008416;4,309166344;17,60501369
2024-01-08;15,04921962;29,35130612;15,04734848;60,91666667;0;212,9583333;;563,225;1,608333333;16,64235071;0,555775721;4,113333501;18,60748355
2024-01-09;20,60222965;43,84886327;15,39962121;60,56109375;0,000347222;189,6597222;;563,7416667;1,611666667;25,13678254;0,748247379;6,554141356;16,21175183
2024-01-10;24,57172541;53,70103502;15,41136364;64,55005208;0,034375;146,6805556;;564,1833333;1,426666667;27,72223994;0,766807964;7,55354734;20,78077963
2024-01-11;22,63676829;44,65403618;15,50878788;65,24036458;0,030416667;160,7013889;;564,11;1,637416667;24,56236625;0,716487039;5,694344571;22,78443739
